"13"	"0.00370139135625126"
"655"	"0.00348364224846483"
"450"	"0.00340644900502355"
"416"	"0.00336970277565463"
"276"	"0.00334329785765293"
"537"	"0.00329293558214663"
"303"	"0.00324142821600162"
"234"	"0.00304876464769683"
"429"	"0.00301226211853053"
"293"	"0.00300097577752738"
"682"	"0.00289393088610951"
"308"	"0.00287497980174863"
"378"	"0.00286257989856945"
"59"	"0.00284768711695864"
"92"	"0.00284694906142662"
"94"	"0.00284409542507923"
"222"	"0.00281648088882596"
"592"	"0.00280493108027183"
"435"	"0.00280411967447683"
"796"	"0.00279678710007619"
"393"	"0.00279378274706902"
"7"	"0.00275092911904402"
"758"	"0.0027413727764365"
"896"	"0.00273836471146175"
"201"	"0.00273803188885893"
"405"	"0.00267855940689642"
"551"	"0.00267337586829995"
"474"	"0.00266949560498551"
"561"	"0.00264512586060017"
"417"	"0.00263501205915848"
"880"	"0.00262117759903132"
"334"	"0.00260940065562175"
"804"	"0.00259668089623151"
"178"	"0.00259239816114431"
"130"	"0.00257826930332491"
"406"	"0.00254930744692956"
"889"	"0.00254125440491755"
"327"	"0.00252516806021505"
"846"	"0.00251336250482745"
"864"	"0.00250712743181127"
"650"	"0.00250000552549962"
"533"	"0.00248005163707036"
"194"	"0.00246762761736455"
"749"	"0.00245538352449253"
"271"	"0.00244869668224612"
"301"	"0.00244536991257913"
"916"	"0.00243892634485268"
"363"	"0.00242400400945765"
"457"	"0.00241758001928293"
"268"	"0.00240015941424147"
"727"	"0.00239266819906538"
"387"	"0.00237953745303287"
"524"	"0.0023742182143753"
"151"	"0.00235929612429667"
"653"	"0.00235417232930413"
"311"	"0.00234411885897357"
"279"	"0.00234358723287467"
"85"	"0.00233300648058877"
"328"	"0.00232407346021591"
"648"	"0.00232077469280822"
"747"	"0.00230815250069885"
"269"	"0.00229528854840656"
"399"	"0.00229140730825212"
"313"	"0.00227121977204059"
"881"	"0.00226690736839807"
"145"	"0.00226674583352083"
"606"	"0.00225261744804369"
"716"	"0.00225160951485742"
"666"	"0.00223303536246311"
"805"	"0.002232973154474"
"374"	"0.0022253675746593"
"95"	"0.00221661388913777"
"1"	"0.00221217051485884"
"339"	"0.00220882040150586"
"299"	"0.00217329403628649"
"109"	"0.00215411442005813"
"497"	"0.00214439051790974"
"62"	"0.00214401366096624"
"870"	"0.00214395630852504"
"90"	"0.00214249246869282"
"18"	"0.00213237371910723"
"43"	"0.00213083187298585"
"454"	"0.00212859015463695"
"343"	"0.00210255895377234"
"437"	"0.00209522130411046"
"286"	"0.00209460649604819"
"407"	"0.0020935932012667"
"472"	"0.00209093177547156"
"280"	"0.0020895707258532"
"487"	"0.00207595322993072"
"345"	"0.00207385196918716"
"64"	"0.0020657096350424"
"297"	"0.00206316560565371"
"883"	"0.00206025287176911"
"788"	"0.00206000814277323"
"207"	"0.00205909628961625"
"305"	"0.00203696294248381"
"184"	"0.002036478400365"
"479"	"0.00203308010122317"
"347"	"0.00203220238571507"
